,utid,participant,experiment,difficulty,scenario,actions,accuracy,judgement_accuracy,posterior_entropy
24029,4-576d8e821a48240001867c54-crime_1-incongruent,576d8e821a48240001867c54,experiment_4,2,crime,1,0.7705842661294382,0.6590028302647633,13.68774507
24033,4-576d8e821a48240001867c54-finance_1-congruent,576d8e821a48240001867c54,experiment_4,1,finance,1,0.7697169067640808,0.81004612605476,13.68774507
24039,4-57dd3b0e91b7fc0001493db9-crime_0-congruent,57dd3b0e91b7fc0001493db9,experiment_4,1,crime,1,0.8116891057113227,0.7705842661294382,13.02570357
24043,4-57dd3b0e91b7fc0001493db9-finance_0-incongruent,57dd3b0e91b7fc0001493db9,experiment_4,2,finance,1,0.8438262381113939,0.8259223440443022,13.02570357
24049,4-57fe48c390de420001673796-crime_1-incongruent,57fe48c390de420001673796,experiment_4,2,crime,1,0.8438262381113939,0.8438262381113939,11.1228266
24053,4-57fe48c390de420001673796-finance_1-congruent,57fe48c390de420001673796,experiment_4,1,finance,1,0.7787511605656451,0.7787511605656451,11.1228266
24059,4-5ab15ab4c42b630001cd36fb-crime_0-congruent,5ab15ab4c42b630001cd36fb,experiment_4,1,crime,1,0.8438262381113939,0.7009500136951298,12.00074129
24063,4-5ab15ab4c42b630001cd36fb-finance_0-incongruent,5ab15ab4c42b630001cd36fb,experiment_4,2,finance,1,0.7451764042811873,0.792768763753932,12.00074129
24069,4-5abc0d68436f550001ff83ff-crime_1-incongruent,5abc0d68436f550001ff83ff,experiment_4,2,crime,1,0.8,0.7787511605656451,13.68685696
24073,4-5abc0d68436f550001ff83ff-finance_1-congruent,5abc0d68436f550001ff83ff,experiment_4,1,finance,1,0.8259223440443022,0.7883963152424205,13.68685696
24079,4-5b06c34ed424fd0001eebda1-crime_1-incongruent,5b06c34ed424fd0001eebda1,experiment_4,2,crime,1,0.7388835160664533,0.7471097305705634,8.219844521
24083,4-5b06c34ed424fd0001eebda1-finance_1-congruent,5b06c34ed424fd0001eebda1,experiment_4,1,finance,1,0.798380540363622,0.7247590587184098,8.219844521
24089,4-5b1e7a55c813a60001480313-crime_1-incongruent,5b1e7a55c813a60001480313,experiment_4,2,crime,1,0.8643353105061596,0.8237731557874397,9.509775664
24093,4-5b1e7a55c813a60001480313-finance_1-congruent,5b1e7a55c813a60001480313,experiment_4,1,finance,1,0.8735088935932649,0.8735088935932649,9.509775664
