,utid,participant,experiment,difficulty,scenario,actions,accuracy,judgement_accuracy,posterior_entropy
24028,4-576d8e821a48240001867c54-crime_1-incongruent,576d8e821a48240001867c54,experiment_4,2,crime,TA,0.8013201464402434,0.7147012989212722,13.6877446
24032,4-576d8e821a48240001867c54-finance_1-congruent,576d8e821a48240001867c54,experiment_4,1,finance,TA,0.7867992836443896,0.7969307669732761,13.6877446
24038,4-57dd3b0e91b7fc0001493db9-crime_0-congruent,57dd3b0e91b7fc0001493db9,experiment_4,1,crime,TA,0.8116891057113227,0.7705842661294382,13.02441204
24042,4-57dd3b0e91b7fc0001493db9-finance_0-incongruent,57dd3b0e91b7fc0001493db9,experiment_4,2,finance,TA,0.8438262381113939,0.8259223440443022,13.02441204
24048,4-57fe48c390de420001673796-crime_1-incongruent,57fe48c390de420001673796,experiment_4,2,crime,TA,0.8438262381113939,0.8438262381113939,7.50275013
24052,4-57fe48c390de420001673796-finance_1-congruent,57fe48c390de420001673796,experiment_4,1,finance,TA,0.7951633774003244,0.7951633774003244,7.50275013
24058,4-5ab15ab4c42b630001cd36fb-crime_0-congruent,5ab15ab4c42b630001cd36fb,experiment_4,1,crime,TA,0.8438262381113939,0.8438262381113939,10.62570357
24062,4-5ab15ab4c42b630001cd36fb-finance_0-incongruent,5ab15ab4c42b630001cd36fb,experiment_4,2,finance,TA,0.838835407194924,0.792768763753932,10.62570357
24068,4-5abc0d68436f550001ff83ff-crime_1-incongruent,5abc0d68436f550001ff83ff,experiment_4,2,crime,TA,0.8,0.7787511605656451,13.68439381
24072,4-5abc0d68436f550001ff83ff-finance_1-congruent,5abc0d68436f550001ff83ff,experiment_4,1,finance,TA,0.8259223440443022,0.7883963152424205,13.68439381
24078,4-5b06c34ed424fd0001eebda1-crime_1-incongruent,5b06c34ed424fd0001eebda1,experiment_4,2,crime,TA,0.8769085090206673,0.758878588914794,7.44856265
24082,4-5b06c34ed424fd0001eebda1-finance_1-congruent,5b06c34ed424fd0001eebda1,experiment_4,1,finance,TA,0.8438262381113939,0.7867992836443896,6.731570249
24088,4-5b1e7a55c813a60001480313-crime_1-incongruent,5b1e7a55c813a60001480313,experiment_4,2,crime,TA,0.8433479100024085,0.8423779187521798,8.219844521
24092,4-5b1e7a55c813a60001480313-finance_1-congruent,5b1e7a55c813a60001480313,experiment_4,1,finance,TA,0.8735088935932649,0.8735088935932649,8.219844521
24098,4-5b58d79b71a4100001555c56-crime_0-congruent,5b58d79b71a4100001555c56,experiment_4,1,crime,TA,0.8921672267965616,0.8639172365120457,4.016924947
24102,4-5b58d79b71a4100001555c56-finance_0-incongruent,5b58d79b71a4100001555c56,experiment_4,2,finance,TA,0.886039423540362,0.9221501055838477,4.016924947
24108,4-5b7af290db11320001c3ff1d-crime_0-congruent,5b7af290db11320001c3ff1d,experiment_4,1,crime,TA,0.8433479100024085,0.8954583253021366,8.219844521
24112,4-5b7af290db11320001c3ff1d-finance_0-incongruent,5b7af290db11320001c3ff1d,experiment_4,2,finance,TA,0.886039423540362,0.6581182706210862,8.219844521
24118,4-5b8c8e7d0c740e00019d55c3-crime_1-incongruent,5b8c8e7d0c740e00019d55c3,experiment_4,2,crime,TA,1.0,0.913613157441864,6.729683682
24122,4-5b8c8e7d0c740e00019d55c3-finance_1-congruent,5b8c8e7d0c740e00019d55c3,experiment_4,1,finance,TA,0.9098330365332568,0.9163757989992909,6.729683682
24128,4-5ba57e0438803d0001264be3-crime_1-incongruent,5ba57e0438803d0001264be3,experiment_4,2,crime,TA,0.8153627635310009,0.8054804949681451,12.38069738
