,utid,participant,experiment,difficulty,scenario,actions,accuracy,judgement_accuracy,posterior_entropy
8676,3_56cb8858edf8da000b6df354_crime_congruent,56cb8858edf8da000b6df354,experiment_3,1,crime,TA,0.886039423540362,0.91695452014626,4.76134407
8700,3_56cb8858edf8da000b6df354_finance_incongruent,56cb8858edf8da000b6df354,experiment_3,2,finance,TA,1.0,0.9105572809000084,4.761344073
8724,3_571de12713b1b70012be47f6_crime_incongruent,571de12713b1b70012be47f6,experiment_3,2,crime,TA,0.8867722965855405,1.0,1.999293752
8748,3_571de12713b1b70012be47f6_finance_congruent,571de12713b1b70012be47f6,experiment_3,1,finance,TA,0.9246221638555591,1.0,1.999293753
8772,3_572f526c3c27e7000e0b8aaa_crime_congruent,572f526c3c27e7000e0b8aaa,experiment_3,1,crime,TA,0.9129611720221511,0.9129611720221511,11.4187271
8796,3_572f526c3c27e7000e0b8aaa_finance_incongruent,572f526c3c27e7000e0b8aaa,experiment_3,2,finance,TA,0.8817375208021835,0.5825764450316391,12.25634069
8820,3_5831960ab232860001b110dc_crime_incongruent,5831960ab232860001b110dc,experiment_3,2,crime,TA,0.5527864045000421,0.4979715941052706,13.93156857
8844,3_5831960ab232860001b110dc_finance_congruent,5831960ab232860001b110dc,experiment_3,1,finance,TA,0.4861906968533949,0.4861906968533949,13.93156857
8868,3_594abd98215cbd000146debc_crime_incongruent,594abd98215cbd000146debc,experiment_3,2,crime,TA,0.5149287499273341,0.47209042006214363,13.93156857
8892,3_594abd98215cbd000146debc_finance_congruent,594abd98215cbd000146debc,experiment_3,1,finance,TA,0.676770032422273,0.5755895576184717,13.93156857
8916,3_5acc65f668b65b00018db322_crime_incongruent,5acc65f668b65b00018db322,experiment_3,2,crime,TA,0.9221501055838477,0.8778305556436947,6.496555849
8940,3_5acc65f668b65b00018db322_finance_congruent,5acc65f668b65b00018db322,experiment_3,1,finance,TA,0.9221501055838477,1.0,6.457631911
8964,3_5b339152afe1d00001c6c509_crime_incongruent,5b339152afe1d00001c6c509,experiment_3,2,crime,TA,1.0,0.9157848078933482,9.004809483
8988,3_5b339152afe1d00001c6c509_finance_congruent,5b339152afe1d00001c6c509,experiment_3,1,finance,TA,0.91695452014626,0.8778305556436947,9.004752823
9012,3_5b84a7ea4f38790001778d53_crime_incongruent,5b84a7ea4f38790001778d53,experiment_3,2,crime,TA,0.8377785788692375,0.8921672267965616,8.694017848
9036,3_5b84a7ea4f38790001778d53_finance_congruent,5b84a7ea4f38790001778d53,experiment_3,1,finance,TA,0.8643353105061596,0.8643353105061596,8.727555775
9060,3_5c018eb6067bbf00019ba43d_crime_congruent,5c018eb6067bbf00019ba43d,experiment_3,1,crime,TA,0.889903623487364,1.0,3.478316699
9084,3_5c018eb6067bbf00019ba43d_finance_incongruent,5c018eb6067bbf00019ba43d,experiment_3,2,finance,TA,1.0,0.6438179234692023,3.48125639
9108,3_5c06fc4918ac7e00016bf76d_crime_incongruent,5c06fc4918ac7e00016bf76d,experiment_3,2,crime,TA,0.8686935671402775,0.7738664915666773,8.725719645
9132,3_5c06fc4918ac7e00016bf76d_finance_congruent,5c06fc4918ac7e00016bf76d,experiment_3,1,finance,TA,0.91695452014626,0.8867722965855405,8.724608537
9156,3_5c17c149f596b100011ca8b8_crime_congruent,5c17c149f596b100011ca8b8,experiment_3,1,crime,TA,0.7491273969978728,0.7771875450722694,11.17991226
9180,3_5c17c149f596b100011ca8b8_finance_incongruent,5c17c149f596b100011ca8b8,experiment_3,2,finance,TA,0.796580948913757,0.752202686108324,11.17991226
9204,3_5c6400cbcb937d00012d8866_crime_congruent,5c6400cbcb937d00012d8866,experiment_3,1,crime,TA,0.7046877883906908,0.740839472325592,12.35734231
9228,3_5c6400cbcb937d00012d8866_finance_incongruent,5c6400cbcb937d00012d8866,experiment_3,2,finance,TA,1.0,0.7705842661294382,12.07683343
9252,3_5c7dd22debc24800018e7ca0_crime_congruent,5c7dd22debc24800018e7ca0,experiment_3,1,crime,TA,0.8845299461620748,0.7386133489130333,12.88344098
9276,3_5c7dd22debc24800018e7ca0_finance_incongruent,5c7dd22debc24800018e7ca0,experiment_3,2,finance,TA,1.0,0.7309862065755148,12.87394929
9300,3_5c8bafb53b6f3d00013d7c30_crime_congruent,5c8bafb53b6f3d00013d7c30,experiment_3,1,crime,TA,0.8651600275073517,0.6564706382850973,13.17076551
9324,3_5c8bafb53b6f3d00013d7c30_finance_incongruent,5c8bafb53b6f3d00013d7c30,experiment_3,2,finance,TA,0.9098330365332568,0.6558763991941574,13.25058557
9348,3_5cf9179b8c98dc0001d5a431_crime_incongruent,5cf9179b8c98dc0001d5a431,experiment_3,2,crime,TA,0.7994261107285615,0.6187535741684883,10.87925886
9372,3_5cf9179b8c98dc0001d5a431_finance_congruent,5cf9179b8c98dc0001d5a431,experiment_3,1,finance,TA,0.8248576389739852,0.8852921330647191,10.8791773
9396,3_5cfddbd3ee0b1500019fa84c_crime_congruent,5cfddbd3ee0b1500019fa84c,experiment_3,1,crime,TA,1.0,0.913613157441864,7.16466197
9420,3_5cfddbd3ee0b1500019fa84c_finance_incongruent,5cfddbd3ee0b1500019fa84c,experiment_3,2,finance,TA,1.0,0.9098330365332568,7.164679367
9444,3_5d1a69d8f97a18001977e0d7_crime_incongruent,5d1a69d8f97a18001977e0d7,experiment_3,2,crime,TA,0.9163757989992909,0.9163757989992909,11.56179226
9468,3_5d1a69d8f97a18001977e0d7_finance_congruent,5d1a69d8f97a18001977e0d7,experiment_3,1,finance,TA,0.7355570573260275,0.7582531107923859,11.67563995
9492,3_5d1c9f75328d1c001af3af0f_crime_congruent,5d1c9f75328d1c001af3af0f,experiment_3,1,crime,TA,0.8398718461949128,0.91695452014626,4.761385556
9516,3_5d1c9f75328d1c001af3af0f_finance_incongruent,5d1c9f75328d1c001af3af0f,experiment_3,2,finance,TA,0.8817375208021835,0.9199359230974564,4.761392061
9540,3_5d470786da637a00014ba26f_crime_congruent,5d470786da637a00014ba26f,experiment_3,1,crime,TA,0.8347050987731784,0.5987823411711574,12.0
9564,3_5d470786da637a00014ba26f_finance_incongruent,5d470786da637a00014ba26f,experiment_3,2,finance,TA,0.8347050987731784,0.45177883287177634,12.0
9588,3_5d67b6d92b7448000173d95a_crime_congruent,5d67b6d92b7448000173d95a,experiment_3,1,crime,TA,0.886039423540362,0.9163757989992909,10.22660384
9612,3_5d67b6d92b7448000173d95a_finance_incongruent,5d67b6d92b7448000173d95a,experiment_3,2,finance,TA,0.9163757989992909,0.8778305556436947,10.22660384
9636,3_5d70ec2138ac7e00012f817b_crime_incongruent,5d70ec2138ac7e00012f817b,experiment_3,2,crime,TA,0.8356010126946427,0.9260778729045427,5.900134507
9660,3_5d70ec2138ac7e00012f817b_finance_congruent,5d70ec2138ac7e00012f817b,experiment_3,1,finance,TA,0.8483803912842194,0.9260778729045427,5.900134507
9684,3_5dafea4de40355001651fa2f_crime_incongruent,5dafea4de40355001651fa2f,experiment_3,2,crime,TA,0.9024099927051467,0.798380540363622,13.51096406
9708,3_5dafea4de40355001651fa2f_finance_congruent,5dafea4de40355001651fa2f,experiment_3,1,finance,TA,0.798380540363622,0.7614406381931511,13.57276374
9732,3_5dde680c40460edc4a5dc1a2_crime_congruent,5dde680c40460edc4a5dc1a2,experiment_3,1,crime,TA,0.8686935671402775,0.8679323640511565,5.846584876
9756,3_5dde680c40460edc4a5dc1a2_finance_incongruent,5dde680c40460edc4a5dc1a2,experiment_3,2,finance,TA,0.889903623487364,0.919417703597462,5.846593223
9780,3_5de2b59d8fde1c2eb47f92d8_crime_congruent,5de2b59d8fde1c2eb47f92d8,experiment_3,1,crime,TA,0.9129611720221511,0.9129611720221511,9.511018705
9804,3_5de2b59d8fde1c2eb47f92d8_finance_incongruent,5de2b59d8fde1c2eb47f92d8,experiment_3,2,finance,TA,0.91695452014626,0.8438262381113939,9.509682011
9828,3_5e1b65eeb287dc38d94b694e_crime_incongruent,5e1b65eeb287dc38d94b694e,experiment_3,2,crime,TA,0.8315696157866962,0.818630937472497,12.00010359
