,utid,participant,experiment,difficulty,scenario,actions,accuracy,judgement_accuracy,posterior_entropy
8683,3_56cb8858edf8da000b6df354_crime_congruent,56cb8858edf8da000b6df354,experiment_3,1,crime,TA,0.919417703597462,0.8825559560970593,5.22645175
8707,3_56cb8858edf8da000b6df354_finance_incongruent,56cb8858edf8da000b6df354,experiment_3,2,finance,TA,0.9142507074287456,1.0,5.225821525
8731,3_571de12713b1b70012be47f6_crime_incongruent,571de12713b1b70012be47f6,experiment_3,2,crime,TA,0.8613249509436928,0.919417703597462,5.900179779
8755,3_571de12713b1b70012be47f6_finance_congruent,571de12713b1b70012be47f6,experiment_3,1,finance,TA,0.8933996418221948,0.9221501055838477,5.900179788
8779,3_572f526c3c27e7000e0b8aaa_crime_congruent,572f526c3c27e7000e0b8aaa,experiment_3,1,crime,TA,1.0,1.0,11.46319593
8803,3_572f526c3c27e7000e0b8aaa_finance_incongruent,572f526c3c27e7000e0b8aaa,experiment_3,2,finance,TA,0.8817375208021835,0.6629000687683789,11.46319593
8827,3_5831960ab232860001b110dc_crime_incongruent,5831960ab232860001b110dc,experiment_3,2,crime,TA,0.6286093236458963,0.8196660730665135,10.87931371
8851,3_5831960ab232860001b110dc_finance_congruent,5831960ab232860001b110dc,experiment_3,1,finance,TA,1.0,1.0,10.87921246
8875,3_594abd98215cbd000146debc_crime_incongruent,594abd98215cbd000146debc,experiment_3,2,crime,TA,0.8787321874818335,0.6777809182993317,13.93156857
8899,3_594abd98215cbd000146debc_finance_congruent,594abd98215cbd000146debc,experiment_3,1,finance,TA,1.0,0.7635668781282698,13.93156857
8923,3_5acc65f668b65b00018db322_crime_incongruent,5acc65f668b65b00018db322,experiment_3,2,crime,TA,0.8259223440443022,1.0,9.509774411
8947,3_5acc65f668b65b00018db322_finance_congruent,5acc65f668b65b00018db322,experiment_3,1,finance,TA,0.889903623487364,0.8694417580332267,9.509774411
8971,3_5b339152afe1d00001c6c509_crime_incongruent,5b339152afe1d00001c6c509,experiment_3,2,crime,TA,1.0,0.9157848078933482,9.50743251
