,utid,participant,experiment,difficulty,scenario,actions,accuracy,judgement_accuracy,posterior_entropy
2878,2_59402f40e9b44100013b1789_crime_congruent,59402f40e9b44100013b1789,experiment_2,1,crime,RA,0.8483803912842194,0.8356010126946427,12.00000012
2890,2_59402f40e9b44100013b1789_estate_incongruent,59402f40e9b44100013b1789,experiment_2,2,estate,RA,0.8719631200671041,0.7635668781282698,12.00000012
2902,2_59402f40e9b44100013b1789_finance_implausible,59402f40e9b44100013b1789,experiment_2,3,finance,RA,0.8564083682764524,0.6307255270620018,12.00000012
2926,2_59de425bbe399f0001e4975e_crime_incongruent,59de425bbe399f0001e4975e,experiment_2,2,crime,RA,0.7787511605656451,0.8438262381113939,10.87944433
2938,2_59de425bbe399f0001e4975e_estate_implausible,59de425bbe399f0001e4975e,experiment_2,3,estate,RA,0.6795273760479645,0.7038255611204538,11.79767799
2950,2_59de425bbe399f0001e4975e_finance_congruent,59de425bbe399f0001e4975e,experiment_2,1,finance,RA,0.7402218974265015,0.8675467642934956,10.87944433
2974,2_5b6baad47e435d0001c1c88f_crime_incongruent,5b6baad47e435d0001c1c88f,experiment_2,2,crime,RA,0.8356010126946427,0.8333333333333334,13.68773877
2986,2_5b6baad47e435d0001c1c88f_estate_implausible,5b6baad47e435d0001c1c88f,experiment_2,3,estate,RA,0.8483803912842194,0.8564083682764524,13.68773877
2998,2_5b6baad47e435d0001c1c88f_finance_congruent,5b6baad47e435d0001c1c88f,experiment_2,1,finance,RA,0.8259223440443022,0.8054804949681451,13.68773877
3034,2_5b74413e722bd2000195c067_crime_implausible,5b74413e722bd2000195c067,experiment_2,3,crime,RA,0.7920499020359855,0.7234087271072401,11.47001811
3046,2_5b74413e722bd2000195c067_estate_congruent,5b74413e722bd2000195c067,experiment_2,1,estate,RA,0.8475014296673953,0.8634952734420129,11.47001811
3058,2_5b74413e722bd2000195c067_finance_incongruent,5b74413e722bd2000195c067,experiment_2,2,finance,RA,0.8433479100024085,0.8809017331649173,11.47001811
3070,2_5ba4d6c929629d00014e6c28_crime_implausible,5ba4d6c929629d00014e6c28,experiment_2,3,crime,RA,0.81004612605476,0.7039782677245108,13.39593648
3082,2_5ba4d6c929629d00014e6c28_estate_incongruent,5ba4d6c929629d00014e6c28,experiment_2,2,estate,RA,0.7994261107285615,0.7054924553130242,13.39593648
3094,2_5ba4d6c929629d00014e6c28_finance_congruent,5ba4d6c929629d00014e6c28,experiment_2,1,finance,RA,0.8259223440443022,0.8356010126946427,13.39593648
3130,2_5badf0aeae1d020001df2cc7_crime_incongruent,5badf0aeae1d020001df2cc7,experiment_2,2,crime,RA,0.8643353105061596,0.6966445321453714,12.87920142
3142,2_5badf0aeae1d020001df2cc7_estate_congruent,5badf0aeae1d020001df2cc7,experiment_2,1,estate,RA,1.0,0.7247590587184098,12.87920142
3154,2_5badf0aeae1d020001df2cc7_finance_implausible,5badf0aeae1d020001df2cc7,experiment_2,3,finance,RA,0.8564083682764524,0.6052289830241386,13.05376461
3166,2_5c6d938c79151c00017c7560_crime_congruent,5c6d938c79151c00017c7560,experiment_2,1,crime,RA,0.9211889593760899,0.8333333333333334,13.50978726
3178,2_5c6d938c79151c00017c7560_estate_implausible,5c6d938c79151c00017c7560,experiment_2,3,estate,RA,0.8719631200671041,0.8438262381113939,13.50978726
3190,2_5c6d938c79151c00017c7560_finance_incongruent,5c6d938c79151c00017c7560,experiment_2,2,finance,RA,0.8561610095543848,0.8483803912842194,13.50978726
3226,2_5c74f0d525c76b0010706736_crime_incongruent,5c74f0d525c76b0010706736,experiment_2,2,crime,RA,0.8686935671402775,0.6452125624065504,13.22660402
3238,2_5c74f0d525c76b0010706736_estate_congruent,5c74f0d525c76b0010706736,experiment_2,1,estate,RA,1.0,0.8514778685534988,13.22660402
3250,2_5c74f0d525c76b0010706736_finance_implausible,5c74f0d525c76b0010706736,experiment_2,3,finance,RA,0.8564083682764524,0.6244661919005946,13.22660402
3262,2_5c9124ef3b7f9e0013728485_crime_congruent,5c9124ef3b7f9e0013728485,experiment_2,1,crime,RA,0.8483803912842194,0.8044204353205106,7.969634951
3274,2_5c9124ef3b7f9e0013728485_estate_implausible,5c9124ef3b7f9e0013728485,experiment_2,3,estate,RA,0.8250364469440588,0.8132281580905929,7.969634951
3286,2_5c9124ef3b7f9e0013728485_finance_incongruent,5c9124ef3b7f9e0013728485,experiment_2,2,finance,RA,0.8153627635310009,0.8719631200671041,7.969634951
3322,2_5cae09506d573900175d4727_crime_incongruent,5cae09506d573900175d4727,experiment_2,2,crime,RA,0.8259223440443022,0.8116891057113227,10.87944433
3334,2_5cae09506d573900175d4727_estate_congruent,5cae09506d573900175d4727,experiment_2,1,estate,RA,0.8561610095543848,0.7883963152424205,10.87944433
3346,2_5cae09506d573900175d4727_finance_implausible,5cae09506d573900175d4727,experiment_2,3,finance,RA,0.8438262381113939,0.7226499018873854,10.87944433
3370,2_5cb304b63742a400153b756d_crime_implausible,5cb304b63742a400153b756d,experiment_2,3,crime,RA,0.8719631200671041,1.0,9.312522768
3382,2_5cb304b63742a400153b756d_estate_incongruent,5cb304b63742a400153b756d,experiment_2,2,estate,RA,0.8643353105061596,0.8852921330647191,8.725246316
3394,2_5cb304b63742a400153b756d_finance_congruent,5cb304b63742a400153b756d,experiment_2,1,finance,RA,0.8817375208021835,0.8817375208021835,9.312522768
3418,2_5ccc758ab11510001584a1af_crime_implausible,5ccc758ab11510001584a1af,experiment_2,3,crime,RA,0.8394596752330161,0.8679323640511565,12.46985486
3430,2_5ccc758ab11510001584a1af_estate_congruent,5ccc758ab11510001584a1af,experiment_2,1,estate,RA,0.9211889593760899,0.8921672267965616,12.46985486
3442,2_5ccc758ab11510001584a1af_finance_incongruent,5ccc758ab11510001584a1af,experiment_2,2,finance,RA,0.8483803912842194,0.7548280407194038,12.46985486
3466,2_5cd98287b0c5ec0001e0965a_crime_incongruent,5cd98287b0c5ec0001e0965a,experiment_2,2,crime,RA,0.7418011102528389,0.6107505279192385,13.4577391
